,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
963,Norte,PA,,15,,,,2021-10-02,39,8602865.0,591824.0,250,16664,4,,,
964,Norte,PA,,15,,,,2021-10-03,40,8602865.0,591867.0,43,16665,1,,,
965,Norte,PA,,15,,,,2021-10-04,40,8602865.0,591872.0,5,16667,2,,,
966,Norte,PA,,15,,,,2021-10-05,40,8602865.0,592267.0,395,16669,2,,,
967,Norte,PA,,15,,,,2021-10-06,40,8602865.0,592640.0,373,16675,6,,,
968,Norte,PA,,15,,,,2021-10-07,40,8602865.0,593035.0,395,16681,6,,,
969,Norte,PA,,15,,,,2021-10-08,40,8602865.0,593336.0,301,16686,5,,,
970,Norte,PA,,15,,,,2021-10-09,40,8602865.0,593560.0,224,16688,2,,,
971,Norte,PA,,15,,,,2021-10-10,41,8602865.0,593608.0,48,16690,2,,,
972,Norte,PA,,15,,,,2021-10-11,41,8602865.0,593612.0,4,16691,1,,,
973,Norte,PA,,15,,,,2021-10-12,41,8602865.0,593788.0,176,16692,1,,,
974,Norte,PA,,15,,,,2021-10-13,41,8602865.0,593914.0,126,16693,1,,,
975,Norte,PA,,15,,,,2021-10-14,41,8602865.0,594246.0,332,16698,5,,,
976,Norte,PA,,15,,,,2021-10-15,41,8602865.0,594724.0,478,16702,4,,,
977,Norte,PA,,15,,,,2021-10-16,41,8602865.0,595130.0,406,16706,4,,,
978,Norte,PA,,15,,,,2021-10-17,42,8602865.0,595161.0,31,16709,3,,,
979,Norte,PA,,15,,,,2021-10-18,42,8602865.0,595181.0,20,16710,1,,,
980,Norte,PA,,15,,,,2021-10-19,42,8602865.0,595617.0,436,16711,1,,,
981,Norte,PA,,15,,,,2021-10-20,42,8602865.0,595995.0,378,16713,2,,,
982,Norte,PA,,15,,,,2021-10-21,42,8602865.0,596341.0,346,16721,8,,,
983,Norte,PA,,15,,,,2021-10-22,42,8602865.0,596715.0,374,16724,3,,,
984,Norte,PA,,15,,,,2021-10-23,42,8602865.0,596977.0,262,16730,6,,,
985,Norte,PA,,15,,,,2021-10-24,43,8602865.0,597007.0,30,16731,1,,,
986,Norte,PA,,15,,,,2021-10-25,43,8602865.0,597015.0,8,16732,1,,,
987,Norte,PA,,15,,,,2021-10-26,43,8602865.0,597343.0,328,16734,2,,,
988,Norte,PA,,15,,,,2021-10-27,43,8602865.0,597688.0,345,16735,1,,,
989,Norte,PA,,15,,,,2021-10-28,43,8602865.0,598034.0,346,16738,3,,,
990,Norte,PA,,15,,,,2021-10-29,43,8602865.0,598228.0,194,16740,2,,,
991,Norte,PA,,15,,,,2021-10-30,43,8602865.0,598401.0,173,16743,3,,,
992,Norte,PA,,15,,,,2021-10-31,44,8602865.0,598415.0,14,16745,2,,,
993,Norte,PA,,15,,,,2021-11-01,44,8602865.0,598422.0,7,16746,1,,,
994,Norte,PA,,15,,,,2021-11-02,44,8602865.0,598610.0,188,16747,1,,,
995,Norte,PA,,15,,,,2021-11-03,44,8602865.0,598703.0,93,16748,1,,,
996,Norte,PA,,15,,,,2021-11-04,44,8602865.0,599064.0,361,16750,2,,,
997,Norte,PA,,15,,,,2021-11-05,44,8602865.0,599570.0,506,16753,3,,,
998,Norte,PA,,15,,,,2021-11-06,44,8602865.0,600002.0,432,16757,4,,,
999,Norte,PA,,15,,,,2021-11-07,45,8602865.0,600051.0,49,16760,3,,,
1000,Norte,PA,,15,,,,2021-11-08,45,8602865.0,600073.0,22,16762,2,,,
1001,Norte,PA,,15,,,,2021-11-09,45,8602865.0,600381.0,308,16765,3,,,
1002,Norte,PA,,15,,,,2021-11-10,45,8602865.0,600828.0,447,16770,5,,,
1003,Norte,PA,,15,,,,2021-11-11,45,8602865.0,601244.0,416,16780,10,,,
1004,Norte,PA,,15,,,,2021-11-12,45,8602865.0,601698.0,454,16788,8,,,
1005,Norte,PA,,15,,,,2021-11-13,45,8602865.0,601995.0,297,16798,10,,,
1006,Norte,PA,,15,,,,2021-11-14,46,8602865.0,602081.0,86,16800,2,,,
1007,Norte,PA,,15,,,,2021-11-15,46,8602865.0,602102.0,21,16803,3,,,
1008,Norte,PA,,15,,,,2021-11-16,46,8602865.0,602181.0,79,16805,2,,,
1009,Norte,PA,,15,,,,2021-11-17,46,8602865.0,602686.0,505,16819,14,,,
1010,Norte,PA,,15,,,,2021-11-18,46,8602865.0,603124.0,438,16836,17,,,
1011,Norte,PA,,15,,,,2021-11-19,46,8602865.0,603677.0,553,16839,3,,,
1012,Norte,PA,,15,,,,2021-11-20,46,8602865.0,604217.0,540,16848,9,,,
1013,Norte,PA,,15,,,,2021-11-21,47,8602865.0,604287.0,70,16852,4,,,
1014,Norte,PA,,15,,,,2021-11-22,47,8602865.0,604451.0,164,16854,2,,,
1015,Norte,PA,,15,,,,2021-11-23,47,8602865.0,605115.0,664,16860,6,,,
1016,Norte,PA,,15,,,,2021-11-24,47,8602865.0,605797.0,682,16864,4,,,
1017,Norte,PA,,15,,,,2021-11-25,47,8602865.0,606478.0,681,16875,11,,,
1018,Norte,PA,,15,,,,2021-11-26,47,8602865.0,607108.0,630,16879,4,,,
1019,Norte,PA,,15,,,,2021-11-27,47,8602865.0,607830.0,722,16884,5,,,
1020,Norte,PA,,15,,,,2021-11-28,48,8602865.0,607981.0,151,16886,2,,,
1021,Norte,PA,,15,,,,2021-11-29,48,8602865.0,608062.0,81,16888,2,,,
1022,Norte,PA,,15,,,,2021-11-30,48,8602865.0,608696.0,634,16900,12,,,
1023,Norte,PA,,15,,,,2021-12-01,48,8602865.0,609392.0,696,16912,12,,,
1024,Norte,PA,,15,,,,2021-12-02,48,8602865.0,610087.0,695,16928,16,,,
1025,Norte,PA,,15,,,,2021-12-03,48,8602865.0,610832.0,745,16932,4,,,
1026,Norte,PA,,15,,,,2021-12-04,48,8602865.0,611527.0,695,16939,7,,,
1027,Norte,PA,,15,,,,2021-12-05,49,8602865.0,611662.0,135,16941,2,,,
1028,Norte,PA,,15,,,,2021-12-06,49,8602865.0,611790.0,128,16942,1,,,
1029,Norte,PA,,15,,,,2021-12-07,49,8602865.0,612569.0,779,16955,13,,,
1030,Norte,PA,,15,,,,2021-12-08,49,8602865.0,613264.0,695,16962,7,,,
1031,Norte,PA,,15,,,,2021-12-09,49,8602865.0,613978.0,714,16965,3,,,
1032,Norte,PA,,15,,,,2021-12-10,49,8602865.0,614815.0,837,16970,5,,,
1033,Norte,PA,,15,,,,2021-12-11,49,8602865.0,615573.0,758,16973,3,,,
1034,Norte,PA,,15,,,,2021-12-12,50,8602865.0,615681.0,108,16981,8,,,
1035,Norte,PA,,15,,,,2021-12-13,50,8602865.0,615779.0,98,16986,5,,,
1036,Norte,PA,,15,,,,2021-12-14,50,8602865.0,616595.0,816,16987,1,,,
1037,Norte,PA,,15,,,,2021-12-15,50,8602865.0,617636.0,1041,17000,13,,,
1038,Norte,PA,,15,,,,2021-12-16,50,8602865.0,618459.0,823,17016,16,,,
1039,Norte,PA,,15,,,,2021-12-17,50,8602865.0,619258.0,799,17028,12,,,
1040,Norte,PA,,15,,,,2021-12-18,50,8602865.0,620123.0,865,17034,6,,,
1041,Norte,PA,,15,,,,2021-12-19,51,8602865.0,620261.0,138,17035,1,,,
1042,Norte,PA,,15,,,,2021-12-20,51,8602865.0,620404.0,143,17036,1,,,
1043,Norte,PA,,15,,,,2021-12-21,51,8602865.0,621070.0,666,17043,7,,,
1044,Norte,AP,,16,,,,2021-07-01,26,845731.0,117337.0,149,1838,3,,,
1045,Norte,AP,,16,,,,2021-07-02,26,845731.0,117515.0,178,1842,4,,,
1046,Norte,AP,,16,,,,2021-07-03,26,845731.0,117635.0,120,1844,2,,,
1047,Norte,AP,,16,,,,2021-07-04,27,845731.0,117790.0,155,1845,1,,,
1048,Norte,AP,,16,,,,2021-07-05,27,845731.0,117927.0,137,1852,7,,,
1049,Norte,AP,,16,,,,2021-07-06,27,845731.0,118066.0,139,1857,5,,,
1050,Norte,AP,,16,,,,2021-07-07,27,845731.0,118257.0,191,1861,4,,,
1051,Norte,AP,,16,,,,2021-07-08,27,845731.0,118487.0,230,1862,1,,,
1052,Norte,AP,,16,,,,2021-07-09,27,845731.0,118633.0,146,1865,3,,,
1053,Norte,AP,,16,,,,2021-07-10,27,845731.0,118797.0,164,1866,1,,,
1054,Norte,AP,,16,,,,2021-07-11,28,845731.0,118928.0,131,1866,0,,,
1055,Norte,AP,,16,,,,2021-07-12,28,845731.0,119078.0,150,1870,4,,,
1056,Norte,AP,,16,,,,2021-07-13,28,845731.0,119182.0,104,1873,3,,,
1057,Norte,AP,,16,,,,2021-07-14,28,845731.0,119312.0,130,1875,2,,,
1058,Norte,AP,,16,,,,2021-07-15,28,845731.0,119427.0,115,1876,1,,,
1059,Norte,AP,,16,,,,2021-07-16,28,845731.0,119540.0,113,1877,1,,,
1060,Norte,AP,,16,,,,2021-07-17,28,845731.0,119716.0,176,1879,2,,,
1061,Norte,AP,,16,,,,2021-07-18,29,845731.0,119899.0,183,1880,1,,,
1062,Norte,AP,,16,,,,2021-07-19,29,845731.0,120039.0,140,1883,3,,,
1063,Norte,AP,,16,,,,2021-07-20,29,845731.0,120153.0,114,1884,1,,,
1064,Norte,AP,,16,,,,2021-07-21,29,845731.0,120274.0,121,1887,3,,,
1065,Norte,AP,,16,,,,2021-07-22,29,845731.0,120403.0,129,1888,1,,,
1066,Norte,AP,,16,,,,2021-07-23,29,845731.0,120534.0,131,1889,1,,,
1067,Norte,AP,,16,,,,2021-07-24,29,845731.0,120646.0,112,1891,2,,,
1068,Norte,AP,,16,,,,2021-07-25,30,845731.0,120716.0,70,1892,1,,,
1069,Norte,AP,,16,,,,2021-07-26,30,845731.0,120803.0,87,1897,5,,,
1070,Norte,AP,,16,,,,2021-07-27,30,845731.0,120881.0,78,1898,1,,,
1071,Norte,AP,,16,,,,2021-07-28,30,845731.0,120962.0,81,1902,4,,,
1072,Norte,AP,,16,,,,2021-07-29,30,845731.0,121076.0,114,1905,3,,,
1073,Norte,AP,,16,,,,2021-07-30,30,845731.0,121156.0,80,1906,1,,,
1074,Norte,AP,,16,,,,2021-07-31,30,845731.0,121218.0,62,1907,1,,,
1075,Norte,AP,,16,,,,2021-08-01,31,845731.0,121284.0,66,1907,0,,,
1076,Norte,AP,,16,,,,2021-08-02,31,845731.0,121342.0,58,1913,6,,,
1077,Norte,AP,,16,,,,2021-08-03,31,845731.0,121384.0,42,1914,1,,,
1078,Norte,AP,,16,,,,2021-08-04,31,845731.0,121490.0,106,1915,1,,,
1079,Norte,AP,,16,,,,2021-08-05,31,845731.0,121542.0,52,1916,1,,,
1080,Norte,AP,,16,,,,2021-08-06,31,845731.0,121618.0,76,1922,6,,,
1081,Norte,AP,,16,,,,2021-08-07,31,845731.0,121666.0,48,1924,2,,,
1082,Norte,AP,,16,,,,2021-08-08,32,845731.0,121709.0,43,1924,0,,,
1083,Norte,AP,,16,,,,2021-08-09,32,845731.0,121725.0,16,1926,2,,,
1084,Norte,AP,,16,,,,2021-08-10,32,845731.0,121824.0,99,1930,4,,,
1085,Norte,AP,,16,,,,2021-08-11,32,845731.0,121868.0,44,1931,1,,,
1086,Norte,AP,,16,,,,2021-08-12,32,845731.0,121934.0,66,1933,2,,,
1087,Norte,AP,,16,,,,2021-08-13,32,845731.0,121961.0,27,1934,1,,,
1088,Norte,AP,,16,,,,2021-08-14,32,845731.0,122012.0,51,1936,2,,,
1089,Norte,AP,,16,,,,2021-08-15,33,845731.0,122034.0,22,1936,0,,,
1090,Norte,AP,,16,,,,2021-08-16,33,845731.0,122062.0,28,1939,3,,,
1091,Norte,AP,,16,,,,2021-08-17,33,845731.0,122080.0,18,1941,2,,,
1092,Norte,AP,,16,,,,2021-08-18,33,845731.0,122148.0,68,1942,1,,,
1093,Norte,AP,,16,,,,2021-08-19,33,845731.0,122199.0,51,1943,1,,,
1094,Norte,AP,,16,,,,2021-08-20,33,845731.0,122237.0,38,1944,1,,,
1095,Norte,AP,,16,,,,2021-08-21,33,845731.0,122253.0,16,1945,1,,,
1096,Norte,AP,,16,,,,2021-08-22,34,845731.0,122261.0,8,1947,2,,,
1097,Norte,AP,,16,,,,2021-08-23,34,845731.0,122288.0,27,1948,1,,,
1098,Norte,AP,,16,,,,2021-08-24,34,845731.0,122306.0,18,1949,1,,,
1099,Norte,AP,,16,,,,2021-08-25,34,845731.0,122333.0,27,1949,0,,,
1100,Norte,AP,,16,,,,2021-08-26,34,845731.0,122358.0,25,1949,0,,,
1101,Norte,AP,,16,,,,2021-08-27,34,845731.0,122383.0,25,1950,1,,,
1102,Norte,AP,,16,,,,2021-08-28,34,845731.0,122400.0,17,1951,1,,,
1103,Norte,AP,,16,,,,2021-08-29,35,845731.0,122410.0,10,1951,0,,,
1104,Norte,AP,,16,,,,2021-08-30,35,845731.0,122420.0,10,1951,0,,,
1105,Norte,AP,,16,,,,2021-08-31,35,845731.0,122427.0,7,1953,2,,,
1106,Norte,AP,,16,,,,2021-09-01,35,845731.0,122439.0,12,1953,0,,,
1107,Norte,AP,,16,,,,2021-09-02,35,845731.0,122457.0,18,1954,1,,,
1108,Norte,AP,,16,,,,2021-09-03,35,845731.0,122481.0,24,1959,5,,,
1109,Norte,AP,,16,,,,2021-09-04,35,845731.0,122493.0,12,1959,0,,,
1110,Norte,AP,,16,,,,2021-09-05,36,845731.0,122508.0,15,1959,0,,,
1111,Norte,AP,,16,,,,2021-09-06,36,845731.0,122540.0,32,1959,0,,,
1112,Norte,AP,,16,,,,2021-09-07,36,845731.0,122547.0,7,1959,0,,,
1113,Norte,AP,,16,,,,2021-09-08,36,845731.0,122558.0,11,1960,1,,,
1114,Norte,AP,,16,,,,2021-09-09,36,845731.0,122566.0,8,1960,0,,,
1115,Norte,AP,,16,,,,2021-09-10,36,845731.0,122592.0,26,1960,0,,,
1116,Norte,AP,,16,,,,2021-09-11,36,845731.0,122595.0,3,1960,0,,,
1117,Norte,AP,,16,,,,2021-09-12,37,845731.0,122602.0,7,1960,0,,,
1118,Norte,AP,,16,,,,2021-09-13,37,845731.0,122603.0,1,1962,2,,,
1119,Norte,AP,,16,,,,2021-09-14,37,845731.0,122609.0,6,1963,1,,,
1120,Norte,AP,,16,,,,2021-09-15,37,845731.0,122616.0,7,1969,6,,,
1121,Norte,AP,,16,,,,2021-09-16,37,845731.0,122627.0,11,1969,0,,,
1122,Norte,AP,,16,,,,2021-09-17,37,845731.0,122643.0,16,1969,0,,,
1123,Norte,AP,,16,,,,2021-09-18,37,845731.0,122664.0,21,1969,0,,,
1124,Norte,AP,,16,,,,2021-09-19,38,845731.0,122669.0,5,1969,0,,,
1125,Norte,AP,,16,,,,2021-09-20,38,845731.0,122677.0,8,1970,1,,,
1126,Norte,AP,,16,,,,2021-09-21,38,845731.0,122704.0,27,1972,2,,,
1127,Norte,AP,,16,,,,2021-09-22,38,845731.0,122726.0,22,1975,3,,,
1128,Norte,AP,,16,,,,2021-09-23,38,845731.0,122735.0,9,1975,0,,,
1129,Norte,AP,,16,,,,2021-09-24,38,845731.0,122759.0,24,1976,1,,,
1130,Norte,AP,,16,,,,2021-09-25,38,845731.0,122769.0,10,1977,1,,,
1131,Norte,AP,,16,,,,2021-09-26,39,845731.0,122778.0,9,1977,0,,,
1132,Norte,AP,,16,,,,2021-09-27,39,845731.0,122781.0,3,1977,0,,,
1133,Norte,AP,,16,,,,2021-09-28,39,845731.0,122803.0,22,1977,0,,,
1134,Norte,AP,,16,,,,2021-09-29,39,845731.0,122814.0,11,1978,1,,,
1135,Norte,AP,,16,,,,2021-09-30,39,845731.0,122836.0,22,1981,3,,,
1136,Norte,AP,,16,,,,2021-10-01,39,845731.0,122858.0,22,1984,3,,,
1137,Norte,AP,,16,,,,2021-10-02,39,845731.0,122879.0,21,1984,0,,,
1138,Norte,AP,,16,,,,2021-10-03,40,845731.0,122894.0,15,1984,0,,,
1139,Norte,AP,,16,,,,2021-10-04,40,845731.0,122897.0,3,1984,0,,,
1140,Norte,AP,,16,,,,2021-10-05,40,845731.0,122937.0,40,1986,2,,,
1141,Norte,AP,,16,,,,2021-10-06,40,845731.0,122961.0,24,1986,0,,,
1142,Norte,AP,,16,,,,2021-10-07,40,845731.0,123002.0,41,1986,0,,,
1143,Norte,AP,,16,,,,2021-10-08,40,845731.0,123046.0,44,1986,0,,,
1144,Norte,AP,,16,,,,2021-10-09,40,845731.0,123074.0,28,1986,0,,,
1145,Norte,AP,,16,,,,2021-10-10,41,845731.0,123096.0,22,1986,0,,,
1146,Norte,AP,,16,,,,2021-10-11,41,845731.0,123104.0,8,1986,0,,,
1147,Norte,AP,,16,,,,2021-10-12,41,845731.0,123132.0,28,1986,0,,,
1148,Norte,AP,,16,,,,2021-10-13,41,845731.0,123142.0,10,1986,0,,,
1149,Norte,AP,,16,,,,2021-10-14,41,845731.0,123195.0,53,1986,0,,,
1150,Norte,AP,,16,,,,2021-10-15,41,845731.0,123226.0,31,1987,1,,,
1151,Norte,AP,,16,,,,2021-10-16,41,845731.0,123256.0,30,1988,1,,,
1152,Norte,AP,,16,,,,2021-10-17,42,845731.0,123270.0,14,1988,0,,,
1153,Norte,AP,,16,,,,2021-10-18,42,845731.0,123277.0,7,1989,1,,,
1154,Norte,AP,,16,,,,2021-10-19,42,845731.0,123316.0,39,1989,0,,,
1155,Norte,AP,,16,,,,2021-10-20,42,845731.0,123342.0,26,1989,0,,,
1156,Norte,AP,,16,,,,2021-10-21,42,845731.0,123367.0,25,1989,0,,,
1157,Norte,AP,,16,,,,2021-10-22,42,845731.0,123398.0,31,1990,1,,,
1158,Norte,AP,,16,,,,2021-10-23,42,845731.0,123425.0,27,1990,0,,,
1159,Norte,AP,,16,,,,2021-10-24,43,845731.0,123446.0,21,1990,0,,,
1160,Norte,AP,,16,,,,2021-10-25,43,845731.0,123478.0,32,1991,1,,,
1161,Norte,AP,,16,,,,2021-10-26,43,845731.0,123508.0,30,1991,0,,,
1162,Norte,AP,,16,,,,2021-10-27,43,845731.0,123526.0,18,1991,0,,,
1163,Norte,AP,,16,,,,2021-10-28,43,845731.0,123549.0,23,1991,0,,,
1164,Norte,AP,,16,,,,2021-10-29,43,845731.0,123576.0,27,1991,0,,,
1165,Norte,AP,,16,,,,2021-10-30,43,845731.0,123609.0,33,1991,0,,,
1166,Norte,AP,,16,,,,2021-10-31,44,845731.0,123627.0,18,1991,0,,,
1167,Norte,AP,,16,,,,2021-11-01,44,845731.0,123637.0,10,1993,2,,,
1168,Norte,AP,,16,,,,2021-11-02,44,845731.0,123674.0,37,1993,0,,,
1169,Norte,AP,,16,,,,2021-11-03,44,845731.0,123695.0,21,1993,0,,,
1170,Norte,AP,,16,,,,2021-11-04,44,845731.0,123737.0,42,1993,0,,,
1171,Norte,AP,,16,,,,2021-11-05,44,845731.0,123791.0,54,1993,0,,,
1172,Norte,AP,,16,,,,2021-11-06,44,845731.0,123809.0,18,1993,0,,,
1173,Norte,AP,,16,,,,2021-11-07,45,845731.0,123836.0,27,1993,0,,,
1174,Norte,AP,,16,,,,2021-11-08,45,845731.0,123851.0,15,1993,0,,,
1175,Norte,AP,,16,,,,2021-11-09,45,845731.0,123894.0,43,1993,0,,,
1176,Norte,AP,,16,,,,2021-11-10,45,845731.0,123924.0,30,1993,0,,,
1177,Norte,AP,,16,,,,2021-11-11,45,845731.0,123967.0,43,1994,1,,,
1178,Norte,AP,,16,,,,2021-11-12,45,845731.0,123995.0,28,1995,1,,,
1179,Norte,AP,,16,,,,2021-11-13,45,845731.0,124030.0,35,1995,0,,,
1180,Norte,AP,,16,,,,2021-11-14,46,845731.0,124057.0,27,1995,0,,,
1181,Norte,AP,,16,,,,2021-11-15,46,845731.0,124077.0,20,1995,0,,,
1182,Norte,AP,,16,,,,2021-11-16,46,845731.0,124116.0,39,1995,0,,,
1183,Norte,AP,,16,,,,2021-11-17,46,845731.0,124169.0,53,1995,0,,,
1184,Norte,AP,,16,,,,2021-11-18,46,845731.0,124205.0,36,1995,0,,,
1185,Norte,AP,,16,,,,2021-11-19,46,845731.0,124236.0,31,1996,1,,,
1186,Norte,AP,,16,,,,2021-11-20,46,845731.0,124269.0,33,1996,0,,,
1187,Norte,AP,,16,,,,2021-11-21,47,845731.0,124284.0,15,1996,0,,,
1188,Norte,AP,,16,,,,2021-11-22,47,845731.0,124304.0,20,1997,1,,,
1189,Norte,AP,,16,,,,2021-11-23,47,845731.0,124355.0,51,1997,0,,,
1190,Norte,AP,,16,,,,2021-11-24,47,845731.0,124392.0,37,1999,2,,,
1191,Norte,AP,,16,,,,2021-11-25,47,845731.0,124438.0,46,2002,3,,,
1192,Norte,AP,,16,,,,2021-11-26,47,845731.0,124500.0,62,2002,0,,,
1193,Norte,AP,,16,,,,2021-11-27,47,845731.0,124528.0,28,2002,0,,,
1194,Norte,AP,,16,,,,2021-11-28,48,845731.0,124550.0,22,2002,0,,,
1195,Norte,AP,,16,,,,2021-11-29,48,845731.0,124574.0,24,2003,1,,,
1196,Norte,AP,,16,,,,2021-11-30,48,845731.0,124634.0,60,2003,0,,,
1197,Norte,AP,,16,,,,2021-12-01,48,845731.0,124685.0,51,2004,1,,,
1198,Norte,AP,,16,,,,2021-12-02,48,845731.0,124755.0,70,2004,0,,,
1199,Norte,AP,,16,,,,2021-12-03,48,845731.0,124825.0,70,2004,0,,,
1200,Norte,AP,,16,,,,2021-12-04,48,845731.0,124893.0,68,2004,0,,,
1201,Norte,AP,,16,,,,2021-12-05,49,845731.0,124935.0,42,2004,0,,,
1202,Norte,AP,,16,,,,2021-12-06,49,845731.0,124990.0,55,2005,1,,,
1203,Norte,AP,,16,,,,2021-12-07,49,845731.0,125081.0,91,2005,0,,,
1204,Norte,AP,,16,,,,2021-12-08,49,845731.0,125161.0,80,2005,0,,,
1205,Norte,AP,,16,,,,2021-12-09,49,845731.0,125252.0,91,2005,0,,,
1206,Norte,AP,,16,,,,2021-12-10,49,845731.0,125336.0,84,2007,2,,,
1207,Norte,AP,,16,,,,2021-12-11,49,845731.0,125420.0,84,2007,0,,,
1208,Norte,AP,,16,,,,2021-12-12,50,845731.0,125481.0,61,2007,0,,,
1209,Norte,AP,,16,,,,2021-12-13,50,845731.0,125542.0,61,2007,0,,,
1210,Norte,AP,,16,,,,2021-12-14,50,845731.0,125662.0,120,2008,1,,,
1211,Norte,AP,,16,,,,2021-12-15,50,845731.0,125803.0,141,2008,0,,,
1212,Norte,AP,,16,,,,2021-12-16,50,845731.0,125913.0,110,2008,0,,,
1213,Norte,AP,,16,,,,2021-12-17,50,845731.0,126017.0,104,2008,0,,,
1214,Norte,AP,,16,,,,2021-12-18,50,845731.0,126089.0,72,2008,0,,,
1215,Norte,AP,,16,,,,2021-12-19,51,845731.0,126140.0,51,2008,0,,,
1216,Norte,AP,,16,,,,2021-12-20,51,845731.0,126200.0,60,2009,1,,,
1217,Norte,AP,,16,,,,2021-12-21,51,845731.0,126309.0,109,2010,1,,,
1218,Norte,TO,,17,,,,2021-07-01,26,1572866.0,198150.0,514,3227,14,,,
1219,Norte,TO,,17,,,,2021-07-02,26,1572866.0,198803.0,653,3237,10,,,
1220,Norte,TO,,17,,,,2021-07-03,26,1572866.0,199222.0,419,3248,11,,,
1221,Norte,TO,,17,,,,2021-07-04,27,1572866.0,199455.0,233,3256,8,,,
1222,Norte,TO,,17,,,,2021-07-05,27,1572866.0,199650.0,195,3262,6,,,
1223,Norte,TO,,17,,,,2021-07-06,27,1572866.0,200243.0,593,3266,4,,,
1224,Norte,TO,,17,,,,2021-07-07,27,1572866.0,200670.0,427,3279,13,,,
1225,Norte,TO,,17,,,,2021-07-08,27,1572866.0,201174.0,504,3290,11,,,
1226,Norte,TO,,17,,,,2021-07-09,27,1572866.0,201821.0,647,3301,11,,,
1227,Norte,TO,,17,,,,2021-07-10,27,1572866.0,202215.0,394,3315,14,,,
1228,Norte,TO,,17,,,,2021-07-11,28,1572866.0,202398.0,183,3330,15,,,
1229,Norte,TO,,17,,,,2021-07-12,28,1572866.0,202654.0,256,3344,14,,,
1230,Norte,TO,,17,,,,2021-07-13,28,1572866.0,203024.0,370,3354,10,,,
1231,Norte,TO,,17,,,,2021-07-14,28,1572866.0,203443.0,419,3364,10,,,
1232,Norte,TO,,17,,,,2021-07-15,28,1572866.0,203981.0,538,3375,11,,,
1233,Norte,TO,,17,,,,2021-07-16,28,1572866.0,204350.0,369,3386,11,,,
1234,Norte,TO,,17,,,,2021-07-17,28,1572866.0,204832.0,482,3396,10,,,
1235,Norte,TO,,17,,,,2021-07-18,29,1572866.0,205064.0,232,3408,12,,,
1236,Norte,TO,,17,,,,2021-07-19,29,1572866.0,205251.0,187,3415,7,,,
1237,Norte,TO,,17,,,,2021-07-20,29,1572866.0,205568.0,317,3419,4,,,
1238,Norte,TO,,17,,,,2021-07-21,29,1572866.0,206010.0,442,3429,10,,,
1239,Norte,TO,,17,,,,2021-07-22,29,1572866.0,206619.0,609,3440,11,,,
1240,Norte,TO,,17,,,,2021-07-23,29,1572866.0,207143.0,524,3452,12,,,
1241,Norte,TO,,17,,,,2021-07-24,29,1572866.0,207511.0,368,3459,7,,,
1242,Norte,TO,,17,,,,2021-07-25,30,1572866.0,207726.0,215,3466,7,,,
1243,Norte,TO,,17,,,,2021-07-26,30,1572866.0,207995.0,269,3472,6,,,
1244,Norte,TO,,17,,,,2021-07-27,30,1572866.0,208398.0,403,3477,5,,,
1245,Norte,TO,,17,,,,2021-07-28,30,1572866.0,208921.0,523,3484,7,,,
1246,Norte,TO,,17,,,,2021-07-29,30,1572866.0,209372.0,451,3493,9,,,
1247,Norte,TO,,17,,,,2021-07-30,30,1572866.0,209773.0,401,3502,9,,,
1248,Norte,TO,,17,,,,2021-07-31,30,1572866.0,210175.0,402,3512,10,,,
1249,Norte,TO,,17,,,,2021-08-01,31,1572866.0,210346.0,171,3523,11,,,
1250,Norte,TO,,17,,,,2021-08-02,31,1572866.0,210704.0,358,3529,6,,,
1251,Norte,TO,,17,,,,2021-08-03,31,1572866.0,211027.0,323,3537,8,,,
1252,Norte,TO,,17,,,,2021-08-04,31,1572866.0,211399.0,372,3541,4,,,
1253,Norte,TO,,17,,,,2021-08-05,31,1572866.0,211858.0,459,3548,7,,,
1254,Norte,TO,,17,,,,2021-08-06,31,1572866.0,212303.0,445,3556,8,,,
1255,Norte,TO,,17,,,,2021-08-07,31,1572866.0,212575.0,272,3560,4,,,
1256,Norte,TO,,17,,,,2021-08-08,32,1572866.0,212734.0,159,3564,4,,,
1257,Norte,TO,,17,,,,2021-08-09,32,1572866.0,212851.0,117,3569,5,,,
1258,Norte,TO,,17,,,,2021-08-10,32,1572866.0,213262.0,411,3576,7,,,
1259,Norte,TO,,17,,,,2021-08-11,32,1572866.0,213478.0,216,3585,9,,,
1260,Norte,TO,,17,,,,2021-08-12,32,1572866.0,213845.0,367,3593,8,,,
1261,Norte,TO,,17,,,,2021-08-13,32,1572866.0,214193.0,348,3599,6,,,
1262,Norte,TO,,17,,,,2021-08-14,32,1572866.0,214482.0,289,3605,6,,,
1263,Norte,TO,,17,,,,2021-08-15,33,1572866.0,214625.0,143,3615,10,,,
1264,Norte,TO,,17,,,,2021-08-16,33,1572866.0,214771.0,146,3621,6,,,
1265,Norte,TO,,17,,,,2021-08-17,33,1572866.0,215178.0,407,3627,6,,,
1266,Norte,TO,,17,,,,2021-08-18,33,1572866.0,215480.0,302,3631,4,,,
1267,Norte,TO,,17,,,,2021-08-19,33,1572866.0,215780.0,300,3637,6,,,
1268,Norte,TO,,17,,,,2021-08-20,33,1572866.0,216104.0,324,3642,5,,,
